id,code,name,user_type_id/id,chart_template_id/id,reconcile
ma_profit_71275000,71275000,Bonis sur reprises d'emballages consignés,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71276000,71276000,Ports et frais accessoires facturés,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71278000,71278000,Autres ventes et produits accessoires,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71280000,71280000,Ventes de biens et services produits des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71290000,71290000,"Rabais, remises et ristournes accordés par l’entreprise",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71310000,71310000,Variation des stocks de produits en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71311000,71311000,Variation des stocks de biens produits en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71312000,71312000,Variation des stocks de produits intermédiaires en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71317000,71317000,Variation des stocks de produits résiduels en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71320000,71320000,Variation des stocks de biens produits,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71321000,71321000,Variation des stocks de produits finis,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71322000,71322000,Variation des stocks de produits intermédiaires,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71327000,71327000,Variation des stocks de produits résiduels,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71340000,71340000,Variation des stocks de services en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71341000,71341000,Variation des stocks de travaux en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71342000,71342000,Variation des stocks d'études en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71343000,71343000,Variation des stocks de prestations en cours,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71410000,71410000,Immobilisation en non valeurs produite,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71420000,71420000,Immobilisations incorporelles produites,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71430000,71430000,Immobilisations corporelles produites,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71480000,71480000,Immobilisations produites des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71610000,71610000,Subventions d’exploitations reçues de l’exercice,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71680000,71680000,Subventions d’exploitation reçues des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71810000,71810000,Jetons de présence reçus,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71820000,71820000,Revenus des immeubles non affectés à l’exploitation,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71850000,71850000,Profits sur opérations faites en commun,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71860000,71860000,Transfert de pertes sur opérations faites en commun,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71880000,71880000,Autres produits d’exploitation des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71910000,71910000,Reprises sur amortissements de l’immobilisation en non valeurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71920000,71920000,Reprises sur amortissements des immobilisations incorporelles,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71930000,71930000,Reprises sur amortissements des immobilisations corporelles,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71940000,71940000,Reprises sur provisions pour dépréciation des immobilisations,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71950000,71950000,Reprises sur provisions pour risques et charges,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71960000,71960000,Reprises sur provisions pour dépréciation de l’actif circulant,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71970000,71970000,Transferts des charges d’exploitation,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71971000,71971000,"T,C,E - Achats de marchandises",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71972000,71972000,"T,C,E - Achats consommés de matières et fournitures",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71973000,71973000,"T,C,E - Autes charges externes",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71975000,71975000,"T,C,E - Impôts et taxes",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71976000,71976000,"T,C,E - Charges de personnel",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71978000,71978000,"T,C,E - Autres charges d'exploitation",account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71980000,71980000,Reprises sur amortissements et provisions des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71981000,71981000,Reprises sur amortissements des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_71984000,71984000,Reprises sur provisions des exercices antérieurs,account.data_account_type_revenue,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73210000,73210000,Revenus des titres de participation,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73250000,73250000,Revenus des titres immobilisés,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73280000,73280000,Produits des titres de participation et des autres titres immobilisés des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73310000,73310000,Gains de change propres à l’exercice,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73380000,73380000,Gains de change des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73810000,73810000,Intérêts et produits assimilés,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73811000,73811000,Intérêts des prêts,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73813000,73813000,Revenus des autres créances financières,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73830000,73830000,Revenus des créances rattachées à des participations,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73840000,73840000,Revenus des titres et valeurs de placement,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73850000,73850000,Produits nets sur cessions de titres et valeurs de placement,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73860000,73860000,Escomptes obtenus,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73880000,73880000,Intérêts et autres produits financiers des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73910000,73910000,Reprises sur amortissements des primes de remboursement des obligations,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73920000,73920000,Reprises sur provisions pour dépréciation des immobilisations financières,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73930000,73930000,Reprises sur provisions pour risques et charges financières,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73940000,73940000,Reprise sur provisions pour dépréciation des titres et valeurs de placement,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73960000,73960000,Reprises sur provisions pour dépréciation des comptes de trésorerie,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73970000,73970000,Transfert de charges financières,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73971000,73971000,Transfert - Charges d'intérêts,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73973000,73973000,Transfert - Pertes de change,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73978000,73978000,Transfert - Autres charges financières,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_73980000,73980000,Reprises sur dotations financières des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75120000,75120000,Produits des cessions des immobilisations incorporelles,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75130000,75130000,Produits des cessions des immobilisations corporelles,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75140000,75140000,Produits des cessions des immobilisations financières (droits de propriété),account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75180000,75180000,Produits des cessions des immobilisations des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75610000,75610000,Subventions d’équilibre reçues de l’exercice,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75680000,75680000,Subventions d’équilibre reçues des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75770000,75770000,Reprises sur subventions d’investissement de l’exercice,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75780000,75780000,Reprises sur subventions d’investissement des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75810000,75810000,Pénalités et dédits reçus,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75811000,75811000,Pénalités reçues sur marchés,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75812000,75812000,Dédits reçus,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75820000,75820000,Dégrèvement d’impôts (autres qu’impôts sur les résultats),account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75850000,75850000,Rentrées sur créances soldées,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75860000,75860000,"Dons, libéralités et lots reçus",account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75861000,75861000,Dons,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75862000,75862000,Libéralités,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75863000,75863000,Lots,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75880000,75880000,Autres produits non courants des exercices antérieurs,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75910000,75910000,Reprises non courantes sur amortissements exceptionnels des immobilisations,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75940000,75940000,Reprises non courantes sur provisions réglementées,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75950000,75950000,Reprises non courantes sur provisions pour risques et charges,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75955000,75955000,Reprises sur provisions pour risques et charges durables,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75957000,75957000,Reprises sur provisions pour risques et charges momentanés,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75960000,75960000,Reprises non courantes sur provisions pour dépréciation,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75962000,75962000,"R,N,C sur provisions pour dépréciation de l'actif immobilisé",account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75963000,75963000,"R,N,C sur provisions pour dépréciation de l'actif circulant",account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75970000,75970000,Transferts de charges non courantes,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
ma_profit_75980000,75980000,Reprises non courantes des exercices antérieurs.,account.data_account_type_other_income,l10n_ma_profit.account_temp_ma_profit,FALSE
